658	120	657414	App\Models\Customer	Gracias	text	2025-12-25 18:51:15
662	120	657414	App\Models\Customer	Muchas gracias	text	2025-12-25 18:52:36
775	120	657414	App\Models\Customer	Todavía no hacemos el montaje de la planta. Este es un proyecto para iniciar el próximo año.	text	2025-12-26 16:50:45
776	120	657414	App\Models\Customer	No sabemos nada de empanadas es una serie de franquicias que se están organizando.	text	2025-12-26 16:51:40
777	120	657414	App\Models\Customer	Yo estoy descansando unos días y después sacaremos las licencias con el sitio principal y los puntos de venta.	text	2025-12-26 16:52:59
778	120	657414	App\Models\Customer	Ustedes tienen puntos de venta de empanadas en su país?	text	2025-12-26 16:53:27
779	120	657414	App\Models\Customer	Muy interesante.	text	2025-12-26 16:54:16
780	120	657414	App\Models\Customer	Usted es Camila ?	text	2025-12-26 16:54:59
782	120	657414	App\Models\Customer	Si, gracias. Cuando sea el montaje de las máquinas vamos a necesitar asesoría.	text	2025-12-26 16:58:25
783	120	657414	App\Models\Customer	Por ahora esperemos unos días y le pondré en contacto con los encargados del marketing.	text	2025-12-26 16:59:19
784	120	657414	App\Models\Customer	Ahora mismo están en Bogotá de vacaciones	text	2025-12-26 16:59:41
785	120	657414	App\Models\Customer	Igual Yo. Así llegarán renovados	text	2025-12-26 17:00:32
786	120	657414	App\Models\Customer	Si. Esa es la idea.	text	2025-12-26 17:01:31
787	120	657414	App\Models\Customer	Bueno mil gracias por la atencion	text	2025-12-26 17:02:05
788	120	657414	App\Models\Customer	Gracias.	text	2025-12-26 17:02:51
1005	120	657414	App\Models\Customer	Ninguna por ahora. Estos días no deseo pensar en nada más que descansar. G	text	2025-12-27 17:56:09
1006	120	657414	App\Models\Customer	Gracias	text	2025-12-27 17:56:12
639	123	673674	App\Models\Customer	"Gracias por elegirnos para tu estancia en Monterrey Casanare!  Somos
Casa Turistica Portones del mirador🏡 un alojamiento urbano, quieres conocer nuestros servicios y/o hacer una reserva!? Aquí te ayudamos!"	text	2025-12-25 16:14:04
741	123	673674	App\Models\Customer	Buenas tardes que precio tiene la maquina	text	2025-12-26 15:09:21
745	123	673674	App\Models\Customer	Solo un proyecto	text	2025-12-26 15:18:11
748	123	673674	App\Models\Customer	Uhhh como asi	text	2025-12-26 15:25:17
750	123	673674	App\Models\Customer	Solo me gustaría saber el precio de la maquina y para cuantas empanadas se hacen en ella	text	2025-12-26 15:29:24
752	123	673674	App\Models\Customer	Un promedio de 100  empanadas	text	2025-12-26 15:31:42
754	123	673674	App\Models\Customer	Osea para cuantas empanadas esta diseñada la maquina	text	2025-12-26 15:37:20
756	123	673674	App\Models\Customer	Y solo estan ubicados en manizales caldas Colombia O tienen otra sucursal	text	2025-12-26 15:39:02
758	123	673674	App\Models\Customer	Ok ahora si me queda claro	text	2025-12-26 15:42:02
760	123	673674	App\Models\Customer	Osea estan diseñada como para las ciudades	text	2025-12-26 15:42:49
761	123	673674	App\Models\Customer	Gracias por su informacion	text	2025-12-26 15:43:06
768	123	673674	App\Models\Customer	A mano	text	2025-12-26 16:02:17
770	123	673674	App\Models\Customer	Producimos cien empanadas pero al conocer que la maquina podemos producir 500 habría que mirar precios de la maquina	text	2025-12-26 16:09:31
771	123	673674	App\Models\Customer	Masa de maiz	text	2025-12-26 16:13:07
640	124	673675	App\Models\Customer	Buenos días	text	2025-12-25 16:21:29
641	124	673675	App\Models\Customer	Apenas voy a empezar el negocio	text	2025-12-25 16:21:35
642	124	673675	App\Models\Customer	Quiero cotizar una máquina	text	2025-12-25 16:21:41
643	125	673676	App\Models\Customer	Si	text	2025-12-25 16:54:07
644	125	673676	App\Models\Customer	Buenas tardes	text	2025-12-25 16:54:10
656	125	673676	App\Models\Customer	Donde estan ubicados	text	2025-12-25 18:50:17
659	125	673676	App\Models\Customer	Estoy en Guayaquil	text	2025-12-25 18:51:34
660	125	673676	App\Models\Customer	Pensé que estaban aca	text	2025-12-25 18:51:39
661	125	673676	App\Models\Customer	Solo es un proyecto	text	2025-12-25 18:52:36
663	125	673676	App\Models\Customer	Gracias	text	2025-12-25 18:54:18
664	125	673676	App\Models\Customer	Gracias	text	2025-12-25 18:55:18
665	125	673676	App\Models\Customer	Gracias	text	2025-12-25 18:57:47
666	125	673676	App\Models\Customer	Gracias	text	2025-12-25 18:58:42
667	125	673676	App\Models\Customer	Gracias	text	2025-12-25 18:59:29
668	125	673676	App\Models\Customer	Gracias	text	2025-12-25 19:00:34
679	126	673683	App\Models\Customer	Se produce a mano	text	2025-12-26 05:20:25
680	126	673683	App\Models\Customer	Es un proyecto se produce 50	text	2025-12-26 05:21:29
681	126	673683	App\Models\Customer	Y 40 arepas huevo	text	2025-12-26 05:21:45
682	126	673683	App\Models\Customer	Okey	text	2025-12-26 05:22:21
826	126	673683	App\Models\Customer	Si lo leí	text	2025-12-26 18:53:09
827	126	673683	App\Models\Customer	Producimos 50 empanadas y 50 arepas huevo	text	2025-12-26 18:54:47
1030	126	673683	App\Models\Customer	Gracias	text	2025-12-27 20:36:07
683	127	657293	App\Models\Customer	"Aún no producto.
Tengo un proyecto."	text	2025-12-26 06:23:37
684	127	657293	App\Models\Customer	Empanadas y no se que más se pueda producir con la máquina.	text	2025-12-26 06:25:45
685	127	657293	App\Models\Customer	Puede ser como arepas y pasteles.	text	2025-12-26 06:27:10
686	127	657293	App\Models\Customer	Maiz	text	2025-12-26 06:27:48
687	127	657293	App\Models\Customer	Empezar con unas 1000	text	2025-12-26 06:30:06
688	127	657293	App\Models\Customer	Deseo saber el valor de la inversión en maquinaria.	text	2025-12-26 06:31:22
689	127	657293	App\Models\Customer	En Colombia, departamento de Nariño.ciudad Ipiales.	text	2025-12-26 06:32:35
690	127	657293	App\Models\Customer	Facilidad de pago.?	text	2025-12-26 06:33:37
691	127	657293	App\Models\Customer	Está bien.les agradezco la información de su parte.	text	2025-12-26 06:35:16
697	129	648974	App\Models\Customer	Envíame el modelo de la máquina para Aser empanadas	text	2025-12-26 09:30:38
732	129	648974	App\Models\Customer	Me gustaría Ber algunas máquina	text	2025-12-26 14:30:41
753	129	648974	App\Models\Customer	Ok	text	2025-12-26 15:34:18
755	129	648974	App\Models\Customer	Es un proyecto	text	2025-12-26 15:38:49
757	129	648974	App\Models\Customer	Hojala la más economica	text	2025-12-26 15:39:14
762	129	648974	App\Models\Customer	Ok yo ago empanadas de carne y masa de Arina de trigo	text	2025-12-26 15:43:43
772	129	648974	App\Models\Customer	Pocas 50 unidades	text	2025-12-26 16:26:30
773	129	648974	App\Models\Customer	No Pero me gustaría verla  y su valor	text	2025-12-26 16:27:51
774	129	648974	App\Models\Customer	En Osorno chile	text	2025-12-26 16:28:56
699	131	420779	App\Models\Customer	buenos dias	text	2025-12-26 10:59:16
700	131	420779	App\Models\Customer	estoy interesada en la compra de la maquina	text	2025-12-26 11:00:36
701	131	420779	App\Models\Customer	Máquina para empanadas y arepas mixta CM08	text	2025-12-26 11:00:37
702	131	420779	App\Models\Customer	soy dueña de un restaurante pero vendo empanadas, arepas rellenas y quiero comenzar con la linea de trigo	text	2025-12-26 11:01:18
703	131	420779	App\Models\Customer	tengo dos restaurante $ 1000	text	2025-12-26 11:03:04
704	131	420779	App\Models\Customer	vendo mil	text	2025-12-26 11:03:17
705	131	420779	App\Models\Customer	porque todo es manual	text	2025-12-26 11:03:26
706	131	420779	App\Models\Customer	pero quiero congelar	text	2025-12-26 11:03:46
707	131	420779	App\Models\Customer	mi producion es arepa de queso rellena - arepa de huevo - empana de queso- arepa dulce de anis - empanada de carne	text	2025-12-26 11:06:14
708	131	420779	App\Models\Customer	tambien hago fritos pequeños de pasabocas	text	2025-12-26 11:06:30
709	131	420779	App\Models\Customer	asi es	text	2025-12-26 11:06:49
710	131	420779	App\Models\Customer	colombia - sincelejo departamento de sucre	text	2025-12-26 11:06:59
711	131	420779	App\Models\Customer	queria preguntar si adquiero la maquina recibo una capacitacion	text	2025-12-26 11:07:19
712	131	420779	App\Models\Customer	enviame la ficha tecnica y organizame la llamada	text	2025-12-26 11:09:12
713	131	420779	App\Models\Customer	si me parece súper bien	text	2025-12-26 11:11:45
714	131	420779	App\Models\Customer	envíame la fichas técnica por favor	text	2025-12-26 11:11:55
715	131	420779	App\Models\Customer	con todo gusto	text	2025-12-26 11:12:56
716	131	420779	App\Models\Customer	espero la llamada	text	2025-12-26 11:13:01
717	131	420779	App\Models\Customer	gracias quedo atenta	text	2025-12-26 11:13:34
759	131	420779	App\Models\Customer	a mano	text	2025-12-26 15:42:15
764	131	420779	App\Models\Customer	1.000	text	2025-12-26 15:49:14
765	131	420779	App\Models\Customer	así es de manera manual	text	2025-12-26 15:53:14
766	131	420779	App\Models\Customer	actualmente trabajo con maiz pero voy a meter las de trigo	text	2025-12-26 16:00:53
769	131	420779	App\Models\Customer	si	text	2025-12-26 16:08:13
3519	131	420779	App\Models\Customer	CUPOS	text	2026-01-02 01:17:37
718	132	673696	App\Models\Customer	Hoy estoy trabajando. Pero me interesa	text	2025-12-26 12:29:53
719	132	673696	App\Models\Customer	No hasta año nuevo	text	2025-12-26 12:31:01
720	132	673696	App\Models\Customer	Gracias	text	2025-12-26 12:31:04
723	135	651553	App\Models\Customer	Una pregunta	text	2025-12-26 13:28:36
724	135	651553	App\Models\Customer	Cual es la maquina más económica para hacer empanadas	text	2025-12-26 13:28:56
725	135	651553	App\Models\Customer	700 empanadas	text	2025-12-26 13:51:23
726	135	651553	App\Models\Customer	Pues no se me gustaria costo y mantenimiento de estas maquinas	text	2025-12-26 13:55:27
733	135	651553	App\Models\Customer	Bogotá Colombia	text	2025-12-26 14:33:16
734	135	651553	App\Models\Customer	No tanto que me llame la atención	text	2025-12-26 14:34:45
735	135	651553	App\Models\Customer	La cuestión es que se la más pequeña	text	2025-12-26 14:35:02
736	135	651553	App\Models\Customer	Por ahora	text	2025-12-26 14:35:04
737	135	651553	App\Models\Customer	No necesito una de grandes volúmenes	text	2025-12-26 14:35:23
738	135	651553	App\Models\Customer	Esa es la más pequeña osea no creo yo diría que es entre la más costosas	text	2025-12-26 14:36:25
739	135	651553	App\Models\Customer	Pensé que resolvería mi duda, tengo otras opciones más económica	text	2025-12-26 14:36:57
740	135	651553	App\Models\Customer	Gracias	text	2025-12-26 14:36:59
727	136	673698	App\Models\Customer	tour2025	text	2025-12-26 14:11:30
728	136	673698	App\Models\Customer	Hola buen día. Si quiero información del equipo	text	2025-12-26 14:14:37
729	136	673698	App\Models\Customer	Yo soy Alfredo	text	2025-12-26 14:16:49
730	136	673698	App\Models\Customer	Es un proyecto	text	2025-12-26 14:17:23
731	136	673698	App\Models\Customer	Por que?	text	2025-12-26 14:19:38
742	137	673699	App\Models\Customer	Estoy interesado en adquirir una máquina	text	2025-12-26 15:13:08
743	137	673699	App\Models\Customer	Para un proyecto que tengo	text	2025-12-26 15:13:14
744	137	673699	App\Models\Customer	Yo normalmente Estoy produciendo entre 100 a 130 empanadas pero tengo un proyecto de adquirir una máquina	text	2025-12-26 15:16:42
746	137	673699	App\Models\Customer	Muchas gracias	text	2025-12-26 15:23:32
747	137	673699	App\Models\Customer	Y cual sería el valo de la máquina	text	2025-12-26 15:23:56
749	137	673699	App\Models\Customer	Colombia	text	2025-12-26 15:27:37
767	137	673699	App\Models\Customer	A mano	text	2025-12-26 16:01:26
789	139	571268	App\Models\Customer	Buenas tardes	text	2025-12-26 17:19:38
793	139	571268	App\Models\Customer	Hola Camila	text	2025-12-26 17:30:09
794	139	571268	App\Models\Customer	Estoy buscando una máquina para hacer empanadas de trigo y de maíz	text	2025-12-26 17:30:22
795	139	571268	App\Models\Customer	600 unidades	text	2025-12-26 17:30:57
796	139	571268	App\Models\Customer	Pero la idea es que sean más	text	2025-12-26 17:31:10
797	139	571268	App\Models\Customer	.	text	2025-12-26 17:32:33
798	139	571268	App\Models\Customer	Todos	text	2025-12-26 17:34:36
799	139	571268	App\Models\Customer	Bogotá	text	2025-12-26 17:35:08
800	139	571268	App\Models\Customer	Quiero ver la ficha	text	2025-12-26 17:36:13
801	139	571268	App\Models\Customer	Un vídeo	text	2025-12-26 17:36:16
802	139	571268	App\Models\Customer	Y lo que incluye	text	2025-12-26 17:36:23
803	139	571268	App\Models\Customer	Viene con la mesa ?	text	2025-12-26 17:39:51
805	139	571268	App\Models\Customer	"Quisiera ver la máquina 
En persona"	text	2025-12-26 17:42:30
806	139	571268	App\Models\Customer	Es posible?	text	2025-12-26 17:42:34
808	139	571268	App\Models\Customer	Estoy en Bogotá	text	2025-12-26 17:43:09
812	139	571268	App\Models\Customer	No	text	2025-12-26 17:52:52
813	139	571268	App\Models\Customer	Cuanto demora la entrega de la máquina	text	2025-12-26 17:53:06
814	139	571268	App\Models\Customer	Y que debo comprar por aparte	text	2025-12-26 17:53:13
815	139	571268	App\Models\Customer	Si	text	2025-12-26 17:54:12
816	139	571268	App\Models\Customer	Si pero quiero saber más de la máquina	text	2025-12-26 17:55:27
817	139	571268	App\Models\Customer	Los moldes q trae	text	2025-12-26 17:55:31
818	139	571268	App\Models\Customer	Y las medidas para las empanadas y las arepas	text	2025-12-26 17:55:41
819	139	571268	App\Models\Customer	Los mantenimientos de ella ?	text	2025-12-26 17:57:10
820	139	571268	App\Models\Customer	Pero si quiero las empanadas más grandes es posible otro molde ?	text	2025-12-26 17:58:32
821	139	571268	App\Models\Customer	Y los moldes de la empanada de harina de trigo las quiero con nombres personalizadas	text	2025-12-26 17:59:40
822	139	571268	App\Models\Customer	Que precio	text	2025-12-26 18:06:05
823	139	571268	App\Models\Customer	Son 6 nombres	text	2025-12-26 18:07:08
824	139	571268	App\Models\Customer	Me parece perfecto	text	2025-12-26 18:17:52
825	139	571268	App\Models\Customer	Esta bien para mañana a las 12 del día ?	text	2025-12-26 18:18:02
892	139	571268	App\Models\Customer	Buenos días	text	2025-12-27 09:40:29
893	139	571268	App\Models\Customer	Podemos agendar la llamada para ya mismo ?	text	2025-12-27 09:40:38
971	139	571268	App\Models\Customer	"Señor Nicolás 
Se cortó la comunicación"	text	2025-12-27 16:35:09
972	139	571268	App\Models\Customer	"Pero voy a revisar de acuerdo a lo hablado 

Solo le faltó decirme el precio de los aros con cada nombre"	text	2025-12-27 16:35:35
975	139	571268	App\Models\Customer	Los 6 ?	text	2025-12-27 16:37:39
976	139	571268	App\Models\Customer	O cada uno	text	2025-12-27 16:37:42
977	139	571268	App\Models\Customer	"Perdón 
5"	text	2025-12-27 16:37:56
790	140	673700	App\Models\Customer	A un no produzco	text	2025-12-26 17:21:12
791	140	673700	App\Models\Customer	Pero quiero emprender con este negocio	text	2025-12-26 17:21:31
832	140	673700	App\Models\Customer	A mano	text	2025-12-26 19:13:13
834	140	673700	App\Models\Customer	50	text	2025-12-26 19:13:56
804	141	673682	App\Models\Customer	Hola buenas tardes hacemos empanadas a mano	text	2025-12-26 17:42:04
807	141	673682	App\Models\Customer	Ok	text	2025-12-26 17:43:04
809	141	673682	App\Models\Customer	Hacemos de 800 a 900 empanadas diarias	text	2025-12-26 17:44:06
810	141	673682	App\Models\Customer	Con masa de maíz practipasta	text	2025-12-26 17:45:15
811	141	673682	App\Models\Customer	Con masa de trigo practipasta	text	2025-12-26 17:45:41
830	141	673682	App\Models\Customer	Me encuentro el el departamento del Putumayo y	text	2025-12-26 19:10:46
831	141	673682	App\Models\Customer	Y producimos empanadas a mano	text	2025-12-26 19:11:13
833	143	196333	App\Models\Customer	Trabajo con mezcla entre harina pan en un 30% y cocino Yuca 70% y se  muele para completar	text	2025-12-26 19:13:21
835	143	196333	App\Models\Customer	El relleno es a base de arroz carne molida y arroz pollo desmechado	text	2025-12-26 19:14:08
836	143	196333	App\Models\Customer	Seguir haciendo las empanadas	text	2025-12-26 19:14:25
837	143	196333	App\Models\Customer	Empanadas	text	2025-12-26 19:15:09
838	143	196333	App\Models\Customer	Saravena -Arauca Colombia	text	2025-12-26 19:16:08
839	143	196333	App\Models\Customer	Una pregunta, la máquina es solo para formar las empanadas o tiene algo que ver con la elaboración de la masa?	text	2025-12-26 19:17:14
840	143	196333	App\Models\Customer	Que precio tiene la máquina CM06 y donde están ubicados en Colombia?	text	2025-12-26 19:18:32
841	143	196333	App\Models\Customer	Una máquina que me sirva para moler y mezclar la yuca la venden?	text	2025-12-26 19:19:12
842	143	196333	App\Models\Customer	Ok	text	2025-12-26 19:19:53
843	143	196333	App\Models\Customer	Estoy en Colombia	text	2025-12-26 19:20:00
844	143	196333	App\Models\Customer	Ok, gracias	text	2025-12-26 19:21:04
846	144	673707	App\Models\Customer	tour2025	text	2025-12-26 22:41:15
858	144	673707	App\Models\Customer	Produzco arepas	text	2025-12-27 08:08:36
973	144	673707	App\Models\Customer	🤷🏽‍♂️	text	2025-12-27 16:37:05
847	145	673709	App\Models\Customer	A mano	text	2025-12-27 00:52:47
848	145	673709	App\Models\Customer	Es un proyecto por ahora, todos los días hago 40 o 50	text	2025-12-27 00:53:53
849	145	673709	App\Models\Customer	Si, cuanto vale la máquina	text	2025-12-27 00:54:59
850	145	673709	App\Models\Customer	Colombia	text	2025-12-27 00:57:43
851	145	673709	App\Models\Customer	Trece millones veintiséis mil ochocientos veintidós	text	2025-12-27 00:59:16
852	145	673709	App\Models\Customer	Es el precio de la maquina	text	2025-12-27 00:59:34
853	145	673709	App\Models\Customer	No	text	2025-12-27 00:59:57
854	145	673709	App\Models\Customer	Es muy costosa	text	2025-12-27 01:00:05
855	145	673709	App\Models\Customer	Si lo sé. Y grcias	text	2025-12-27 01:01:07
856	145	673709	App\Models\Customer	Gracias	text	2025-12-27 01:01:48
857	146	673712	App\Models\Customer	"Somos Tecnoelectro Comercio Online, crédito 3 meses 
Con primas del 20%
No manchas 
Mayores de 21 
Demostrar ingresos 
Le interesa ?

Mínimo tienes que tener ₡30., 40, 50 mil
De prima para aburrir un crédito
Con nosotros 

Sin prima no hay negocio"	text	2025-12-27 07:36:07
862	146	673712	App\Models\Customer	No muchas gracias	text	2025-12-27 08:45:09
863	146	673712	App\Models\Customer	Pensé que eran Costa Rica	text	2025-12-27 08:45:16
864	146	673712	App\Models\Customer	Saludos	text	2025-12-27 08:45:19
865	146	673712	App\Models\Customer	Buen día	text	2025-12-27 08:45:20
860	147	673713	App\Models\Customer	Hago enpanadas mano	text	2025-12-27 08:44:42
861	147	673713	App\Models\Customer	Que precio tiene la máquina	text	2025-12-27 08:44:58
866	147	673713	App\Models\Customer	500	text	2025-12-27 08:45:22
867	147	673713	App\Models\Customer	Trigo	text	2025-12-27 08:47:08
868	147	673713	App\Models\Customer	Porque la pregunta la máquina funciona para varias cosas	text	2025-12-27 08:48:33
869	147	673713	App\Models\Customer	Lo más que hago son empanadas y papas rellenas	text	2025-12-27 08:49:11
870	147	673713	App\Models\Customer	En Girón Santander colombia	text	2025-12-27 08:49:48
871	148	673715	App\Models\Customer	Buenos días	text	2025-12-27 09:16:05
872	148	673715	App\Models\Customer	Estoy interesada en una maquina pero para arepas por favor	text	2025-12-27 09:16:16
873	148	673715	App\Models\Customer	Muchas gracias	text	2025-12-27 09:22:13
874	148	673715	App\Models\Customer	Aprox 500 diarias	text	2025-12-27 09:22:34
875	148	673715	App\Models\Customer	Pero queremos empezar a producir más	text	2025-12-27 09:22:41
876	148	673715	App\Models\Customer	Pero tengo una pregunta	text	2025-12-27 09:22:46
878	148	673715	App\Models\Customer	Manejamos estas arepas pausas delgadas	text	2025-12-27 09:23:02
879	148	673715	App\Models\Customer	Para estas manejan?	text	2025-12-27 09:23:07
880	148	673715	App\Models\Customer	De mais	text	2025-12-27 09:23:44
881	148	673715	App\Models\Customer	Maíz*	text	2025-12-27 09:23:54
882	148	673715	App\Models\Customer	Solo arepas	text	2025-12-27 09:24:34
883	148	673715	App\Models\Customer	Fusagasugá, Cundinamarca, Colombia	text	2025-12-27 09:28:19
884	148	673715	App\Models\Customer	Muchas gracias	text	2025-12-27 09:31:46
885	148	673715	App\Models\Customer	Me podrías enviar la ficha	text	2025-12-27 09:31:51
886	148	673715	App\Models\Customer	Pero las arepas las dejamos muy delgadas	text	2025-12-27 09:31:58
887	148	673715	App\Models\Customer	Y necesitamos que el molde sea adecuado	text	2025-12-27 09:32:08
888	148	673715	App\Models\Customer	De qué grosor la manejan?	text	2025-12-27 09:32:15
903	148	673715	App\Models\Customer	1mm	text	2025-12-27 10:09:18
905	148	673715	App\Models\Customer	Siiii	text	2025-12-27 10:31:22
906	148	673715	App\Models\Customer	Por favor	text	2025-12-27 10:32:51
907	148	673715	App\Models\Customer	Tal vez alguna otra opción un poco más económica ?	text	2025-12-27 10:33:04
908	148	673715	App\Models\Customer	Al DÍA son 500 aproximadamente, con que haga 100 por HORA estaría bien	text	2025-12-27 10:38:17
910	148	673715	App\Models\Customer	Y qué precio tiene?	text	2025-12-27 10:45:13
889	149	673716	App\Models\Customer	Hola Buenos dias	text	2025-12-27 09:36:07
890	149	673716	App\Models\Customer	Si claro	text	2025-12-27 09:36:52
891	149	673716	App\Models\Customer	Aun no produzco quiero vender	text	2025-12-27 09:38:37
894	149	673716	App\Models\Customer	Si ese es el número aproximado diario que quiero hacer	text	2025-12-27 09:40:39
895	149	673716	App\Models\Customer	Las dos	text	2025-12-27 09:41:27
896	149	673716	App\Models\Customer	Todos	text	2025-12-27 09:42:28
897	149	673716	App\Models\Customer	Valencia España	text	2025-12-27 09:44:07
898	149	673716	App\Models\Customer	Explicame por aqui por favor	text	2025-12-27 09:45:39
899	149	673716	App\Models\Customer	Perfecto	text	2025-12-27 09:46:17
900	149	673716	App\Models\Customer	Adjunta la ficha técnica ppr favor	text	2025-12-27 09:46:43
901	149	673716	App\Models\Customer	Se pueden añadir accesorios para hacer arepas?	text	2025-12-27 09:46:58
902	149	673716	App\Models\Customer	Si por favor	text	2025-12-27 09:47:23
904	149	673716	App\Models\Customer	A mano	text	2025-12-27 10:10:47
1062	149	673716	App\Models\Customer	Unas 500	text	2025-12-28 04:08:54
911	150	673717	App\Models\Customer	No las produzco por hoy proyecto con mucha espectativa	text	2025-12-27 11:24:58
912	150	673717	App\Models\Customer	Por favor me ayudas con la cotización	text	2025-12-27 11:25:13
913	150	673717	App\Models\Customer	Precio para más de 500 empanadas	text	2025-12-27 11:25:34
914	150	673717	App\Models\Customer	Por favor	text	2025-12-27 11:25:38
915	150	673717	App\Models\Customer	Bueno la idea es de las dos	text	2025-12-27 11:26:45
916	150	673717	App\Models\Customer	Algo de hojaldre	text	2025-12-27 11:27:02
917	150	673717	App\Models\Customer	Arepas sería perfecto	text	2025-12-27 11:27:36
918	150	673717	App\Models\Customer	No más	text	2025-12-27 11:27:43
919	150	673717	App\Models\Customer	Panamá	text	2025-12-27 11:28:50
920	150	673717	App\Models\Customer	Soy colombiana	text	2025-12-27 11:29:12
921	150	673717	App\Models\Customer	Por ahora por aqui	text	2025-12-27 11:29:36
922	150	673717	App\Models\Customer	Ok	text	2025-12-27 11:30:04
923	150	673717	App\Models\Customer	Claro que si	text	2025-12-27 11:30:39
924	150	673717	App\Models\Customer	Mira son 500 por hora???	text	2025-12-27 11:31:21
925	150	673717	App\Models\Customer	Claro que si gracias	text	2025-12-27 11:32:45
928	150	673717	App\Models\Customer	Si son 500 por hora que precio tiene la de la mitad	text	2025-12-27 11:33:29
929	150	673717	App\Models\Customer	Osea 250	text	2025-12-27 11:33:56
931	150	673717	App\Models\Customer	Correcto	text	2025-12-27 11:34:06
933	150	673717	App\Models\Customer	Y otra pregunta que personal debo tener disponible para esta producción	text	2025-12-27 11:34:36
934	150	673717	App\Models\Customer	Ok perfecto. Te dejo en mis contactos. Te hablo tan pronto organice el tema	text	2025-12-27 11:36:27
935	150	673717	App\Models\Customer	Gracias	text	2025-12-27 11:36:30
936	150	673717	App\Models\Customer	Mil gracias	text	2025-12-27 11:37:12
937	150	673717	App\Models\Customer	Uds están en Bogotá también	text	2025-12-27 11:37:42
939	150	673717	App\Models\Customer	Me queda más fácil para acercarme, viajo a mi país de origen ahora en enero	text	2025-12-27 11:38:24
940	150	673717	App\Models\Customer	Ok Dale gracias	text	2025-12-27 11:38:39
941	150	673717	App\Models\Customer	Claro el proyecto es aquí en Panamá	text	2025-12-27 11:39:28
942	150	673717	App\Models\Customer	Gracias	text	2025-12-27 11:39:34
945	150	673717	App\Models\Customer	A mano en mi país donde vivía antes	text	2025-12-27 12:10:16
949	150	673717	App\Models\Customer	Ok lo tendré en cuenta	text	2025-12-27 12:21:33
957	150	673717	App\Models\Customer	Gracias	text	2025-12-27 13:24:46
926	151	673718	App\Models\Customer	tour2025	text	2025-12-27 11:32:54
927	151	673718	App\Models\Customer	Hola buenos dias	text	2025-12-27 11:32:59
930	151	673718	App\Models\Customer	Si	text	2025-12-27 11:33:58
932	151	673718	App\Models\Customer	Es un proyecto	text	2025-12-27 11:34:31
938	151	673718	App\Models\Customer	Enviame toda la información	text	2025-12-27 11:38:06
943	151	673718	App\Models\Customer	Cual es el precio	text	2025-12-27 11:39:54
944	151	673718	App\Models\Customer	Venezuela	text	2025-12-27 11:40:40
948	151	673718	App\Models\Customer	Es para un nuevo emprendimiento	text	2025-12-27 12:15:33
950	152	673722	App\Models\Customer	No producto	text	2025-12-27 13:15:12
951	152	673722	App\Models\Customer	Producto	text	2025-12-27 13:15:14
952	152	673722	App\Models\Customer	Produzco	text	2025-12-27 13:15:18
953	152	673722	App\Models\Customer	Proyecto	text	2025-12-27 13:15:58
954	152	673722	App\Models\Customer	Si comparteme la ficha	text	2025-12-27 13:19:04
955	152	673722	App\Models\Customer	Y el precio	text	2025-12-27 13:19:09
956	152	673722	App\Models\Customer	Colombia y bquilla	text	2025-12-27 13:19:51
958	153	673724	App\Models\Customer	buenas tardes si hago a mano pero muy pocas	text	2025-12-27 13:47:20
959	153	673724	App\Models\Customer	de 50 a 100	text	2025-12-27 13:48:15
960	153	673724	App\Models\Customer	pero quiero vender mas	text	2025-12-27 13:48:28
961	153	673724	App\Models\Customer	pero quiero saber el precio	text	2025-12-27 13:49:41
962	153	673724	App\Models\Customer	de maíz de harina	text	2025-12-27 13:50:32
963	153	673724	App\Models\Customer	empanadas de maiz	text	2025-12-27 13:51:11
964	153	673724	App\Models\Customer	wue precio tiene	text	2025-12-27 13:51:25
965	153	673724	App\Models\Customer	en colombia	text	2025-12-27 13:52:03
966	153	673724	App\Models\Customer	muchas gracias quería saber el precio por que estoy  viendo opciones	text	2025-12-27 13:53:23
967	154	673730	App\Models\Customer	Precio	text	2025-12-27 15:37:42
968	154	673730	App\Models\Customer	Mexico	text	2025-12-27 15:39:10
969	154	673730	App\Models\Customer	Mándame ficha técnica	text	2025-12-27 15:40:01
970	155	673732	App\Models\Customer	Estamos produciendo a mano	text	2025-12-27 16:34:40
978	155	673732	App\Models\Customer	Y que precio tiene	text	2025-12-27 16:38:57
989	155	673732	App\Models\Customer	No yo estoy en Manizales	text	2025-12-27 17:18:42
980	157	673735	App\Models\Customer	El lunes	text	2025-12-27 17:15:39
981	157	673735	App\Models\Customer	Hablamos	text	2025-12-27 17:15:45
983	157	673735	App\Models\Customer	1000	text	2025-12-27 17:17:12
985	157	673735	App\Models\Customer	Maíz blanco Valluna	text	2025-12-27 17:17:59
986	157	673735	App\Models\Customer	Valluno	text	2025-12-27 17:18:07
993	157	673735	App\Models\Customer	Empanadas pasteles y patacones de comino	text	2025-12-27 17:21:14
995	157	673735	App\Models\Customer	Colombia Medellin lo mejor	text	2025-12-27 17:22:10
996	157	673735	App\Models\Customer	Y usted	text	2025-12-27 17:22:44
997	157	673735	App\Models\Customer	Para mi una llamadita	text	2025-12-27 17:23:06
998	157	673735	App\Models\Customer	El lunes	text	2025-12-27 17:23:47
999	157	673735	App\Models\Customer	A las 10:30 am	text	2025-12-27 17:24:41
1000	157	673735	App\Models\Customer	Tranquila mil gracias	text	2025-12-27 17:25:39
